Second Class;CC-12670;?;Consumer;?;Illinois;Central;OFF-BI-10002194;Binders;Cardinal Hold-It CD Pocket;?
Standard Class;?;Laurel Elliston;?;?;Delaware;East;?;?;Perma STOR-ALL Hanging File Box 13 1/8W x 12 1/4D x 10 1/2H;29.9
Second Class;?;?;?;Hialeah;Florida;?;OFF-BI-10004140;?;?;?
?;PW-19240;Pierre Wener;Consumer;San Francisco;?;West;FUR-BO-10002213;Bookcases;?;359.5
?;TB-21520;Tracy Blumstein;Consumer;Jackson;Michigan;Central;OFF-PA-10004675;?;Telephone Message Books with Fax/Mobile Section 5 1/2 x 3 3/16;19.05
Second Class;?;Joseph Airdo;?;Phoenix;Arizona;?;OFF-BI-10004465;?;Avery Durable Slant Ring Binders;4.75
Standard Class;JK-15370;Jay Kimmel;?;Fresno;California;West;OFF-ST-10002486;Storage;Eldon Shelf Savers Cubes and Bins;48.86
Standard Class;?;Clay Rozendal;Home Office;?;?;?;?;Supplies;Elite 5 Scissors;25.35
Standard Class;LC-17140;?;?;Cleveland;Ohio;?;?;?;BIC Brite Liner Highlighters Chisel Tip;25.92
First Class;JD-15895;?;Corporate;Riverside;California;?;?;?;?;13.12
?;RD-19585;?;Consumer;Henderson;Kentucky;South;OFF-EN-10003862;Envelopes;?;10.67
Standard Class;RW-19540;Rick Wilson;?;Mesa;Arizona;West;TEC-PH-10001750;Phones;?;263.96
Standard Class;ES-14080;Erin Smith;?;?;?;?;TEC-PH-10003800;Phones;i.Sound Portable Power - 8000 mAh;105.98
Standard Class;CD-11980;Carol Darley;Consumer;Medford;Oregon;?;OFF-PA-10000241;Paper;?;?
Standard Class;OT-18730;Olvera Toch;Consumer;Virginia Beach;?;South;FUR-TA-10001520;Tables;?;?
Second Class;TT-21460;Tonja Turnell;Home Office;Fort Worth;Texas;Central;OFF-PA-10000100;Paper;?;360.71
?;?;Ross DeVincentis;?;Chicago;?;Central;OFF-PA-10001166;?;Xerox 2;5.18
?;BT-11680;Brian Thompson;Consumer;?;?;?;FUR-FU-10002918;Furnishings;?;181.96
?;SC-20260;Scott Cohen;Corporate;?;?;West;?;Binders;GBC Prestige Therm-A-Bind Covers;137.24
Standard Class;LT-17110;?;Consumer;San Antonio;Texas;Central;OFF-BI-10004141;?;?;1.27
Standard Class;GH-14410;Gary Hansen;?;Yuma;Arizona;West;TEC-MA-10001148;?;Swingline SM12-08 MicroCut Jam Free Shredder;599.98
Standard Class;?;Alyssa Tate;?;Los Angeles;California;West;FUR-FU-10000010;?;?;9.94
First Class;HM-14980;?;Consumer;Los Angeles;California;?;?;Binders;?;11.81
Second Class;DK-13375;Dennis Kane;Consumer;Seattle;Washington;?;?;?;Message Book Phone Wirebound Standard Line Memo 2 3/4 X 5;26.2
Standard Class;DO-13645;Doug O'Connell;Consumer;?;New Jersey;East;FUR-CH-10003817;Chairs;Global Value Steno Chair Gray;182.22
Standard Class;GB-14575;Giulietta Baptist;Consumer;?;?;South;OFF-ST-10003208;?;Adjustable Depth Letter/Legal Cart;544.38
Standard Class;AT-10735;?;Consumer;Bristol;Connecticut;East;?;Storage;?;95.94
Standard Class;SJ-20125;Sanjit Jacobs;Home Office;New Brunswick;New Jersey;East;?;Fasteners;OIC Binder Clips;7.16
?;SG-20470;Sheri Gordon;Consumer;Rockville;?;?;OFF-PA-10001870;Paper;Xerox 202;19.44
Standard Class;?;?;Consumer;Raleigh;North Carolina;South;?;?;Newell 319;?
?;MC-18100;Mick Crebagga;Consumer;Bloomington;?;Central;?;?;?;13.12
Standard Class;Dl-13600;?;Corporate;Pasadena;Texas;?;OFF-AP-10002203;Appliances;Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac;1.62
First Class;?;Damala Kotsonis;Corporate;Philadelphia;Pennsylvania;East;OFF-BI-10002414;Binders;?;7.52
?;AJ-10795;Anthony Johnson;?;San Francisco;California;?;FUR-FU-10000550;Furnishings;?;24.9
Same Day;MA-17560;?;Home Office;New York City;New York;East;?;Paper;?;184.66
?;NC-18415;Nathan Cano;Consumer;?;?;?;OFF-EN-10001335;Envelopes;?;35.01
Standard Class;SP-20920;?;Consumer;Parma;Ohio;?;FUR-CH-10000454;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs Rounded Back;?
?;DS-13030;Darrin Sayre;?;Aurora;Colorado;West;OFF-AP-10000891;Appliances;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;209.79
Standard Class;SF-20965;?;Corporate;Houston;Texas;Central;OFF-BI-10000088;Binders;GBC Imprintable Covers;6.59
Standard Class;FM-14215;?;Corporate;Bakersfield;California;West;OFF-PA-10002787;?;Xerox 227;?
?;LF-17185;?;Consumer;Inglewood;California;West;FUR-FU-10002703;Furnishings;Tenex Traditional Chairmats for Hard Floors Average Lip 36 x 48;?
Same Day;LS-17200;?;Corporate;Philadelphia;?;?;?;?;DAX Executive Solid Wood Document Frame Desktop or Hang Mahogany 5 x 7;70.45
Second Class;RA-19915;?;Consumer;Columbus;Georgia;?;?;Storage;Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays;?
First Class;AG-10495;Andrew Gjertsen;Corporate;Los Angeles;California;West;OFF-BI-10004209;Binders;?;?
?;?;Bill Overfelt;?;Philadelphia;?;East;?;Binders;Wilson Jones Legal Size Ring Binders;26.39
Standard Class;BG-11035;?;?;Monroe;Louisiana;South;?;Accessories;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;659.9
Standard Class;MT-18070;Michelle Tran;?;Tulsa;Oklahoma;Central;OFF-BI-10003007;Binders;Premium Transparent Presentation Covers No Pattern/Clear 8 1/2 x 11;77.56
Second Class;RF-19735;?;Consumer;Columbia;South Carolina;South;TEC-AC-10000023;?;Maxell 74 Minute CD-R Spindle 50/Pack;62.91
Standard Class;PS-18970;?;Home Office;?;Washington;?;?;Storage;?;359.32
First Class;EC-14050;Erin Creighton;?;?;?;West;?;Storage;?;?
Standard Class;WB-21850;William Brown;Consumer;Redmond;?;?;OFF-AP-10001469;?;?;?
?;?;Stewart Visinsky;?;Baltimore;Maryland;East;?;Supplies;Acme Elite Stainless Steel Scissors;25.02
?;?;Dianna Wilson;Home Office;Lakeville;Minnesota;?;FUR-CH-10004063;Chairs;?;?
?;?;Robert Waldorf;?;Wilmington;North Carolina;South;OFF-BI-10000848;Binders;Angle-D Ring Binders;3.28
Standard Class;?;Katherine Murray;Home Office;?;?;?;FUR-CH-10002024;Chairs;HON 5400 Series Task Chairs for Big and Tall;?
Standard Class;SC-20230;Scot Coram;?;?;California;West;OFF-PA-10002606;Paper;Xerox 1928;47.52
Standard Class;AG-10270;Alejandro Grove;?;Omaha;?;Central;?;Storage;Rogers Jumbo File Granite;40.74
Standard Class;?;Janet Martin;Consumer;?;?;?;?;Binders;Acco Four Pocket Poly Ring Binder with Label Holder Smoke 1;29.8
Standard Class;BG-11740;Bruce Geld;Consumer;Los Angeles;California;West;FUR-FU-10000672;Furnishings;?;47.04
Standard Class;DK-12895;Dana Kaydos;?;Miramar;Florida;?;FUR-FU-10001488;Furnishings;?;339.14
?;?;Sandra Glassco;Consumer;?;Missouri;Central;OFF-AP-10001058;Appliances;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;839.43
Second Class;?;Daniel Byrd;Home Office;Henderson;?;South;FUR-FU-10001591;?;Advantus Panel Wall Certificate Holder - 8.5x11;61.0
Second Class;VM-21685;Valerie Mitchum;Home Office;Seattle;?;West;TEC-PH-10004165;Phones;Mitel MiVoice 5330e IP Phone;659.98
?;AJ-10780;Anthony Jacobs;Corporate;Los Angeles;California;West;OFF-PA-10003724;?;Wirebound Message Book 4 per Page;10.86
Standard Class;CT-11995;Carol Triggs;Consumer;Lawrence;Massachusetts;?;FUR-CH-10004675;?;?;?
Standard Class;JW-15220;?;Corporate;Lawrence;Massachusetts;East;?;Furnishings;?;31.4
?;CS-11950;Carlos Soltero;?;?;Pennsylvania;?;FUR-FU-10001473;?;Eldon Executive Woodline II Desk Accessories Mahogany;60.31
Second Class;?;Lena Cacioppo;Consumer;?;Colorado;West;OFF-AR-10003856;Art;Newell 344;13.34
?;?;Thais Sissman;Consumer;Ormond Beach;Florida;?;OFF-BI-10000145;Binders;?;?
Second Class;?;Tim Brockman;Consumer;?;Washington;West;?;Bookcases;?;?
Standard Class;?;Meg O'Connel;?;Chicago;?;Central;FUR-FU-10002759;Furnishings;12-1/2 Diameter Round Wall Clock;?
?;DC-12850;Dan Campbell;?;Memphis;?;South;?;Envelopes;Colored Envelopes;?
Standard Class;GB-14575;Giulietta Baptist;Consumer;New York City;New York;East;FUR-FU-10003347;Furnishings;Coloredge Poster Frame;113.6
Second Class;JF-15565;?;Consumer;?;North Carolina;South;OFF-ST-10000736;Storage;Carina Double Wide Media Storage Towers in Natural & Black;259.14
Standard Class;IG-15085;Ivan Gibson;?;San Diego;?;West;OFF-PA-10000806;Paper;Xerox 1934;111.96
?;PM-19135;Peter McVee;Home Office;Dover;New Hampshire;East;?;Accessories;Logitech diNovo Edge Keyboard;2249.91
First Class;?;Nathan Cano;?;Houston;Texas;Central;?;Chairs;Global Wood Trimmed Manager's Task Chair Khaki;191.06
Second Class;AT-10435;Alyssa Tate;Home Office;Los Angeles;California;West;?;Appliances;Harmony Air Purifier;189.0
Standard Class;?;Tony Chapman;Home Office;Bolingbrook;Illinois;?;OFF-BI-10002571;Binders;Avery Framed View Binder EZD Ring (Locking) Navy 1 1/2;?
Standard Class;FM-14215;Filia McAdams;Corporate;Seattle;Washington;West;OFF-AR-10001446;Art;?;?
Standard Class;?;Randy Ferguson;Corporate;Phoenix;?;?;?;Binders;Cardinal Slant-D Ring Binder Heavy Gauge Vinyl;?
Standard Class;PO-18850;Patrick O'Brill;Consumer;Jacksonville;?;South;?;Labels;Avery 480;3.0
?;PO-19180;Philisse Overcash;Home Office;New York City;New York;?;TEC-PH-10004614;Phones;AT&T 841000 Phone;138.0
Same Day;BD-11620;Brian DeCherney;Consumer;?;Oklahoma;?;OFF-ST-10000129;Storage;?;?
Second Class;NS-18505;Neola Schneider;Consumer;Dallas;?;?;OFF-ST-10001325;Storage;Sterilite Officeware Hinged File Box;41.92
?;?;Olvera Toch;Consumer;?;?;East;FUR-BO-10004409;?;?;177.45
?;BS-11590;Brendan Sweed;?;Columbus;Ohio;East;OFF-BI-10001982;?;?;6.53
Second Class;LC-17140;Logan Currie;?;Philadelphia;Pennsylvania;East;TEC-PH-10002549;?;Polycom SoundPoint IP 450 VoIP phone;135.52
Second Class;JG-15310;Jason Gross;?;?;Rhode Island;?;?;Supplies;Premier Electric Letter Opener;695.16
Standard Class;JW-15220;Jane Waco;Corporate;Lawrence;Massachusetts;?;?;Furnishings;DAX Two-Tone Rosewood/Black Document Frame Desktop 5 x 7;?
Standard Class;AH-10210;Alan Hwang;?;Henderson;Kentucky;?;OFF-BI-10003650;Binders;GBC DocuBind 300 Electric Binding Machine;1577.94
?;MB-17305;?;?;New York City;New York;?;OFF-ST-10001590;Storage;Tenex Personal Project File with Scoop Front Design Black;40.44
?;AR-10825;Anthony Rawles;Corporate;?;California;West;OFF-AR-10003469;?;Nontoxic Chalk;3.52
Standard Class;SS-20140;Saphhira Shifley;Corporate;Columbus;Georgia;South;FUR-FU-10002963;Furnishings;Master Caster Door Stop Gray;20.32
?;?;Janet Martin;Consumer;Huntsville;?;Central;?;Chairs;?;?
Standard Class;NC-18625;Noah Childs;Corporate;Columbus;Indiana;Central;TEC-AC-10003433;Accessories;?;?
Same Day;RB-19465;Rick Bensley;?;?;New York;East;OFF-LA-10002034;Labels;Avery 478;?
?;?;Resi Plking;Consumer;Madison;Wisconsin;Central;?;Chairs;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;2807.84
?;?;?;?;Tucson;Arizona;?;FUR-CH-10004860;?;Global Low Back Tilter Chair;?
Standard Class;DB-13210;Dean Braden;?;Port Saint Lucie;Florida;South;OFF-BI-10004140;?;Avery Non-Stick Binders;2.69
Standard Class;DS-13180;?;Corporate;Amarillo;?;?;FUR-BO-10002824;Bookcases;Bush Mission Pointe Library;?
First Class;?;Eudokia Martin;Corporate;Los Angeles;California;West;OFF-LA-10004093;?;Avery 486;?
First Class;CD-12790;Cynthia Delaney;?;?;California;West;?;Chairs;?;?
Standard Class;JB-16045;Julia Barnett;Home Office;Philadelphia;?;East;TEC-PH-10002538;?;Grandstream GXP1160 VoIP phone;68.24
Same Day;RP-19390;Resi Plking;Consumer;?;?;West;TEC-AC-10000865;Accessories;?;118.0
Standard Class;DO-13645;Doug O'Connell;?;Paterson;New Jersey;East;FUR-CH-10004860;Chairs;Global Low Back Tilter Chair;302.94
Standard Class;RD-19720;Roger Demir;?;?;New York;East;FUR-FU-10004018;Furnishings;Tensor Computer Mounted Lamp;?
First Class;AW-10930;Arthur Wiediger;?;Philadelphia;Pennsylvania;East;?;Labels;Avery 511;4.93
First Class;JO-15550;Jesus Ocampo;Home Office;Chester;Pennsylvania;?;OFF-BI-10001575;Binders;GBC Linen Binding Covers;18.59
Second Class;RD-19900;Ruben Dartt;?;San Francisco;California;West;?;Storage;?;?
Standard Class;AP-10915;Arthur Prichep;Consumer;Denver;Colorado;West;OFF-PA-10000019;?;Xerox 1931;31.1
Same Day;PP-18955;Paul Prost;?;?;Georgia;?;?;Phones;Plantronics Cordless Phone Headset with In-line Volume - M214C;104.85
?;PP-18955;Paul Prost;Home Office;Hollywood;Florida;South;TEC-PH-10000526;?;Vtech CS6719;383.96
Second Class;TH-21235;Tiffany House;Corporate;Dallas;Texas;Central;OFF-PA-10000474;?;Easy-staple paper;85.06
Second Class;LH-17155;Logan Haushalter;?;San Jose;?;West;?;Envelopes;?;158.13
Standard Class;MJ-17740;Max Jones;?;Orem;?;?;?;Paper;Xerox 226;12.96
Second Class;?;Dianna Wilson;Home Office;Lakeville;?;Central;OFF-PA-10004082;Paper;Adams Telephone Message Book w/Frequently-Called Numbers Space 400 Messages per Book;47.88
Standard Class;JM-15655;?;Corporate;?;Arizona;?;OFF-FA-10000611;?;?;2.37
Standard Class;?;Paul Gonzalez;?;?;Minnesota;Central;?;Labels;Avery 511;?
Second Class;HG-14845;?;?;?;Louisiana;South;FUR-CH-10002304;Chairs;Global Stack Chair without Arms Black;51.96
First Class;MH-17785;Maya Herman;?;New York City;New York;East;OFF-AR-10001955;Art;Newell 319;?
Standard Class;OT-18730;Olvera Toch;Consumer;Los Angeles;California;West;OFF-PA-10003441;?;?;?
?;ES-14080;?;?;Tempe;?;West;TEC-PH-10001557;Phones;?;230.38
Standard Class;AH-10075;Adam Hart;Corporate;?;?;?;?;Art;Newell 347;12.84
Standard Class;CS-12130;Chad Sievert;Consumer;?;California;West;OFF-PA-10001144;Paper;?;110.96
First Class;BM-11140;Becky Martin;?;New York City;New York;East;FUR-FU-10001602;?;Eldon Delta Triangular Chair Mat 52 x 58 Clear;113.79
Standard Class;JM-15250;Janet Martin;Consumer;?;Texas;?;FUR-FU-10002116;?;?;?
Second Class;GG-14650;Greg Guthrie;Corporate;Chicago;Illinois;Central;OFF-ST-10004337;Storage;SAFCO Commercial Wire Shelving 72h;97.98
?;HJ-14875;Heather Jas;?;?;Florida;South;OFF-PA-10004675;?;Telephone Message Books with Fax/Mobile Section 5 1/2 x 3 3/16;5.08
?;LF-17185;Luke Foster;Consumer;San Antonio;Texas;Central;FUR-FU-10004666;Furnishings;DAX Clear Channel Poster Frame;?
Standard Class;TM-21010;Tamara Manning;Consumer;Orem;?;West;OFF-ST-10000046;?;Fellowes Super Stor/Drawer Files;323.1
Standard Class;NC-18535;Nick Crebassa;Corporate;San Francisco;California;West;TEC-AC-10002167;Accessories;?;45.0
Standard Class;?;Sean O'Donnell;Consumer;Los Angeles;California;?;?;Paper;Xerox 19;154.9
Second Class;CV-12805;?;Corporate;Los Angeles;California;West;?;Accessories;?;109.53
?;?;Ken Black;Corporate;Seattle;Washington;West;OFF-SU-10004498;Supplies;Martin-Yale Premier Letter Opener;64.4
?;PK-19075;Pete Kriz;Consumer;Madison;Wisconsin;Central;?;Storage;Stur-D-Stor Shelving Vertical 5-Shelf: 72H x 36W x 18 1/2D;665.88
Second Class;AM-10360;Alice McCarthy;Corporate;Omaha;Nebraska;?;?;Binders;GBC VeloBinder Strips;15.36
First Class;AR-10345;Alex Russell;?;Lawrence;Massachusetts;?;?;Art;?;14.88
Standard Class;JW-15955;Joni Wasserman;Consumer;?;New York;East;OFF-AR-10003602;Art;Quartet Omega Colored Chalk 12/Pack;11.68
Standard Class;?;Parhena Norris;Home Office;Clarksville;Tennessee;?;OFF-LA-10000081;?;?;?
Second Class;AG-10675;Anna Gayman;Consumer;Houston;?;Central;OFF-ST-10000934;Storage;Contico 72H Heavy-Duty Storage System;?
Standard Class;?;?;?;New York City;New York;East;OFF-PA-10003790;?;Xerox 1991;68.52
?;JP-15520;Jeremy Pistek;Consumer;?;?;West;OFF-ST-10002743;Storage;?;340.92
Second Class;KM-16720;Kunst Miller;Consumer;?;Arizona;West;?;Accessories;?;?
First Class;EB-13870;Emily Burns;Consumer;San Antonio;?;?;FUR-CH-10001146;Chairs;?;?
?;JB-16000;?;Consumer;Roseville;Michigan;?;?;Envelopes;#10- 4 1/8 x 9 1/2 Recycled Envelopes;17.48
Standard Class;BC-11125;?;?;El Cajon;California;West;FUR-CH-10000155;Chairs;Global Comet Stacking Armless Chair;478.48
?;?;?;?;Denver;?;West;?;Phones;Macally Suction Cup Mount;57.36
?;?;Natalie DeCherney;Consumer;San Francisco;California;?;TEC-AC-10001552;Accessories;Logitech K350 2.4Ghz Wireless Keyboard;99.54
Standard Class;TB-21400;Tom Boeckenhauer;Consumer;New York City;?;East;TEC-MA-10001127;Machines;HP Designjet T520 Inkjet Large Format Printer - 24 Color;?
?;JK-15640;Jim Kriz;?;San Bernardino;California;West;OFF-BI-10004230;Binders;GBC Recycled Grain Textured Covers;110.53
?;?;?;?;New York City;New York;East;?;Storage;Sensible Storage WireTech Storage Systems;70.98
Second Class;LC-17140;Logan Currie;Consumer;Philadelphia;Pennsylvania;East;?;Furnishings;?;?
Standard Class;EP-13915;Emily Phan;Consumer;Jacksonville;Florida;South;OFF-AR-10000588;Art;Newell 345;47.62
Standard Class;BW-11110;?;Corporate;?;New York;East;?;?;Computer Printout Paper with Letter-Trim Perforations;37.94
First Class;?;?;Consumer;Andover;Massachusetts;?;OFF-PA-10001801;Paper;Xerox 193;?
Second Class;CW-11905;?;Home Office;?;Texas;Central;?;?;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;70.37
?;TB-21175;Thomas Boland;?;?;North Carolina;South;OFF-ST-10000060;?;Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;51.98
Standard Class;?;Sam Zeldin;Home Office;?;Indiana;Central;?;Storage;Recycled Eldon Regeneration Jumbo File;24.56
?;LC-16870;Lena Cacioppo;Consumer;Richmond;Virginia;South;OFF-BI-10001679;Binders;GBC Instant Index System for Binding Systems;17.76
?;PM-19135;Peter McVee;Home Office;?;Florida;South;TEC-PH-10004094;Phones;?;499.17
First Class;?;?;Consumer;Columbus;Ohio;East;?;Furnishings;?;147.57
Standard Class;BS-11590;Brendan Sweed;?;New York City;New York;?;?;Appliances;?;?
First Class;?;Neoma Murray;Consumer;?;California;West;OFF-PA-10002606;Paper;Xerox 1928;?
Second Class;CC-12610;Corey Catlett;?;Houston;Texas;Central;OFF-ST-10000943;Storage;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;61.79
?;TS-21655;?;Consumer;Houston;Texas;?;OFF-BI-10002049;Binders;?;?
Standard Class;BB-11545;?;?;Chicago;?;Central;?;Chairs;Global Chrome Stack Chair;47.99
Same Day;?;?;Corporate;Columbus;Ohio;East;FUR-CH-10003298;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms Charcoal;?
Second Class;TW-21025;Tamara Willingham;Home Office;Seattle;Washington;West;OFF-ST-10002554;Storage;Tennsco Industrial Shelving;146.73
