?;TS-21160;Theresa Swint;Corporate;Columbus;?;South;?;?;?;287.97
?;AG-10900;?;?;?;?;West;?;?;NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router;?
?;?;?;Consumer;Austin;Texas;?;TEC-AC-10003628;?;?;?
Standard Class;BS-11755;?;Consumer;?;?;East;OFF-AP-10000026;Appliances;?;195.1
Second Class;?;Nancy Lomonaco;?;?;?;?;?;?;Nontoxic Chalk;?
Second Class;CC-12670;?;?;Chicago;?;Central;OFF-BI-10002194;Binders;?;?
?;?;?;Consumer;Newark;Delaware;?;OFF-ST-10001505;Storage;?;29.9
Second Class;?;Jamie Kunitz;?;Hialeah;Florida;South;?;Binders;?;5.39
?;PW-19240;?;?;?;California;West;FUR-BO-10002213;?;Sauder Forest Hills Library Woodland Oak Finish;359.5
?;TB-21520;Tracy Blumstein;Consumer;Jackson;Michigan;Central;OFF-PA-10004675;Paper;Telephone Message Books with Fax/Mobile Section 5 1/2 x 3 3/16;19.05
?;?;Joseph Airdo;?;?;Arizona;West;OFF-BI-10004465;?;Avery Durable Slant Ring Binders;4.75
Standard Class;JK-15370;Jay Kimmel;?;?;?;?;?;Storage;?;48.86
Standard Class;CR-12580;?;?;Bellevue;Washington;West;OFF-SU-10004782;Supplies;Elite 5 Scissors;25.35
Standard Class;?;Logan Currie;Consumer;?;Ohio;East;OFF-AR-10001374;?;?;25.92
?;JD-15895;?;Corporate;Riverside;California;West;?;?;Newell 348;?
?;RD-19585;Rob Dowd;?;Henderson;Kentucky;?;?;Envelopes;Laser & Ink Jet Business Envelopes;?
?;RW-19540;Rick Wilson;?;Mesa;Arizona;?;?;Phones;?;?
?;ES-14080;Erin Smith;?;Providence;Rhode Island;?;TEC-PH-10003800;?;i.Sound Portable Power - 8000 mAh;105.98
Standard Class;?;Carol Darley;Consumer;?;Oregon;West;OFF-PA-10000241;Paper;IBM Multi-Purpose Copy Paper 8 1/2 x 11 Case;?
?;OT-18730;?;?;?;Virginia;South;FUR-TA-10001520;?;?;356.85
?;TT-21460;Tonja Turnell;Home Office;Fort Worth;Texas;?;OFF-PA-10000100;?;Xerox 1945;?
Second Class;RD-19810;?;Home Office;?;Illinois;Central;OFF-PA-10001166;?;?;?
Standard Class;BT-11680;?;?;Clinton;Maryland;?;?;?;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;181.96
First Class;?;?;?;?;California;?;OFF-BI-10002735;?;GBC Prestige Therm-A-Bind Covers;?
?;?;Liz Thompson;?;San Antonio;Texas;Central;OFF-BI-10004141;Binders;Insertable Tab Indexes For Data Binders;1.27
Standard Class;?;?;Home Office;Yuma;Arizona;West;TEC-MA-10001148;Machines;?;?
Standard Class;?;Alyssa Tate;?;Los Angeles;California;West;?;Furnishings;DAX Value U-Channel Document Frames Easel Back;?
?;HM-14980;Henry MacAllister;Consumer;Los Angeles;California;?;?;?;?;?
Second Class;?;Dennis Kane;?;?;Washington;West;OFF-PA-10003883;Paper;?;26.2
?;DO-13645;Doug O'Connell;?;?;?;East;FUR-CH-10003817;Chairs;?;?
Standard Class;?;Giulietta Baptist;Consumer;Arlington;?;South;OFF-ST-10003208;?;Adjustable Depth Letter/Legal Cart;544.38
Standard Class;?;Annie Thurman;Consumer;?;?;East;?;Storage;Fellowes Bankers Box Stor/Drawer Steel Plus;?
Standard Class;SJ-20125;Sanjit Jacobs;Home Office;New Brunswick;New Jersey;East;?;Fasteners;?;?
?;?;Sheri Gordon;Consumer;Rockville;Maryland;East;?;Paper;?;19.44
Standard Class;VS-21820;Vivek Sundaresam;Consumer;?;North Carolina;?;OFF-AR-10001955;Art;Newell 319;?
Standard Class;?;?;Consumer;Bloomington;Illinois;Central;?;Art;Newell 35;13.12
?;?;?;?;Pasadena;Texas;?;?;Appliances;Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac;?
First Class;DK-12835;Damala Kotsonis;Corporate;?;?;?;?;Binders;GBC ProClick Spines for 32-Hole Punch;?
Standard Class;?;Anthony Johnson;Corporate;San Francisco;?;West;FUR-FU-10000550;Furnishings;Stacking Trays by OIC;24.9
Same Day;?;Matt Abelman;?;?;New York;?;?;?;Xerox 1883;?
?;NC-18415;?;?;Jacksonville;North Carolina;?;OFF-EN-10001335;Envelopes;White Business Envelopes with Contemporary Seam Recycled White Business Envelopes;35.01
?;?;Susan Pistek;Consumer;Parma;Ohio;East;?;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs Rounded Back;1537.07
?;?;?;Home Office;Aurora;?;West;?;?;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;209.79
?;SF-20965;Sylvia Foulston;?;?;Texas;?;OFF-BI-10000088;Binders;?;?
Standard Class;FM-14215;Filia McAdams;Corporate;Bakersfield;California;West;OFF-PA-10002787;Paper;Xerox 227;12.96
First Class;?;Luke Foster;Consumer;Inglewood;California;?;FUR-FU-10002703;?;?;128.9
?;?;Luke Schmidt;?;?;Pennsylvania;East;FUR-FU-10003976;Furnishings;DAX Executive Solid Wood Document Frame Desktop or Hang Mahogany 5 x 7;70.45
Second Class;RA-19915;?;?;Columbus;Georgia;?;OFF-ST-10003058;Storage;Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays;118.25
First Class;AG-10495;Andrew Gjertsen;Corporate;Los Angeles;?;West;?;?;Fellowes Twister Kit Gray/Clear 3/pkg;19.3
?;BO-11350;Bill Overfelt;Corporate;Philadelphia;Pennsylvania;?;OFF-BI-10003684;Binders;Wilson Jones Legal Size Ring Binders;?
Standard Class;?;?;?;?;Louisiana;?;TEC-AC-10003033;Accessories;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;?
Standard Class;MT-18070;Michelle Tran;Home Office;Tulsa;Oklahoma;Central;OFF-BI-10003007;?;Premium Transparent Presentation Covers No Pattern/Clear 8 1/2 x 11;77.56
?;RF-19735;Roland Fjeld;Consumer;Columbia;?;South;?;?;Maxell 74 Minute CD-R Spindle 50/Pack;62.91
?;PS-18970;Paul Stevenson;?;Seattle;?;West;OFF-ST-10001809;Storage;Fellowes Officeware Wire Shelving;?
First Class;EC-14050;?;Consumer;?;?;West;OFF-ST-10003442;Storage;?;56.56
Standard Class;WB-21850;?;?;Redmond;?;West;OFF-AP-10001469;?;Fellowes 8 Outlet Superior Workstation Surge Protector;133.47
Standard Class;SV-20785;?;Consumer;?;?;East;OFF-SU-10001165;Supplies;Acme Elite Stainless Steel Scissors;25.02
Second Class;DW-13480;?;Home Office;?;?;?;FUR-CH-10004063;Chairs;Global Deluxe High-Back Manager's Chair;?
?;RW-19690;Robert Waldorf;Consumer;?;North Carolina;South;OFF-BI-10000848;Binders;Angle-D Ring Binders;3.28
Standard Class;KM-16375;?;Home Office;?;Texas;Central;FUR-CH-10002024;?;HON 5400 Series Task Chairs for Big and Tall;981.37
?;SC-20230;Scot Coram;Corporate;?;?;West;OFF-PA-10002606;Paper;Xerox 1928;47.52
?;AG-10270;Alejandro Grove;Consumer;Omaha;?;?;OFF-ST-10000419;?;?;40.74
Standard Class;JM-15250;?;Consumer;?;New York;East;OFF-BI-10003708;Binders;?;29.8
Standard Class;BG-11740;Bruce Geld;?;?;?;West;FUR-FU-10000672;Furnishings;?;47.04
Standard Class;DK-12895;?;Consumer;Miramar;?;South;?;?;Tenex 46 x 60 Computer Anti-Static Chairmat Rectangular Shaped;339.14
Standard Class;?;Sandra Glassco;?;Independence;Missouri;Central;OFF-AP-10001058;Appliances;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;?
?;?;Daniel Byrd;Home Office;Henderson;Kentucky;?;FUR-FU-10001591;?;Advantus Panel Wall Certificate Holder - 8.5x11;61.0
?;VM-21685;Valerie Mitchum;Home Office;Seattle;Washington;?;?;Phones;?;659.98
Standard Class;?;Anthony Jacobs;Corporate;Los Angeles;?;West;OFF-PA-10003724;?;?;?
Standard Class;CT-11995;Carol Triggs;Consumer;Lawrence;Massachusetts;?;FUR-CH-10004675;?;Lifetime Advantage Folding Chairs 4/Carton;872.32
?;?;Jane Waco;Corporate;Lawrence;?;East;FUR-FU-10002960;?;Eldon 200 Class Desk Accessories Burgundy;31.4
Standard Class;?;?;?;?;Pennsylvania;?;FUR-FU-10001473;Furnishings;Eldon Executive Woodline II Desk Accessories Mahogany;?
Second Class;LC-16870;Lena Cacioppo;?;Thornton;Colorado;?;OFF-AR-10003856;?;?;?
?;?;?;Consumer;Ormond Beach;?;?;?;?;?;?
?;TB-21250;Tim Brockman;Consumer;Seattle;Washington;West;FUR-BO-10000468;Bookcases;?;48.58
?;MO-17800;Meg O'Connel;?;Chicago;Illinois;Central;FUR-FU-10002759;Furnishings;12-1/2 Diameter Round Wall Clock;23.98
Standard Class;DC-12850;Dan Campbell;Consumer;?;Tennessee;South;?;?;?;14.76
?;GB-14575;Giulietta Baptist;Consumer;?;?;?;?;Furnishings;?;113.6
?;?;Jill Fjeld;?;Fayetteville;North Carolina;South;?;Storage;Carina Double Wide Media Storage Towers in Natural & Black;?
Standard Class;IG-15085;?;Consumer;San Diego;California;West;?;Paper;?;111.96
?;PM-19135;?;?;?;?;East;TEC-AC-10004145;?;?;2249.91
First Class;NC-18415;Nathan Cano;?;?;Texas;?;?;Chairs;?;?
Second Class;AT-10435;?;Home Office;Los Angeles;California;West;?;Appliances;?;?
Standard Class;?;Tony Chapman;?;?;?;Central;?;Binders;Avery Framed View Binder EZD Ring (Locking) Navy 1 1/2;9.98
Standard Class;FM-14215;Filia McAdams;?;Seattle;?;West;?;Art;Newell 309;?
Standard Class;RF-19345;Randy Ferguson;Corporate;?;Arizona;?;OFF-BI-10002103;Binders;?;?
?;PO-18850;Patrick O'Brill;Consumer;Jacksonville;?;South;?;Labels;Avery 480;3.0
Standard Class;PO-19180;?;Home Office;?;New York;?;?;Phones;AT&T 841000 Phone;138.0
?;?;?;?;Lawton;?;?;?;?;?;333.09
Second Class;NS-18505;?;Consumer;Dallas;Texas;Central;?;?;Sterilite Officeware Hinged File Box;?
First Class;OT-18730;?;Consumer;Bethlehem;?;East;FUR-BO-10004409;Bookcases;?;177.45
?;BS-11590;?;Corporate;Columbus;Ohio;East;OFF-BI-10001982;?;?;?
?;LC-17140;Logan Currie;Consumer;?;Pennsylvania;East;?;Phones;Polycom SoundPoint IP 450 VoIP phone;135.52
?;JG-15310;Jason Gross;Corporate;?;Rhode Island;?;?;?;Premier Electric Letter Opener;?
?;JW-15220;Jane Waco;?;Lawrence;Massachusetts;?;FUR-FU-10002445;Furnishings;DAX Two-Tone Rosewood/Black Document Frame Desktop 5 x 7;?
?;AH-10210;?;?;?;Kentucky;?;?;Binders;?;1577.94
?;MB-17305;Maria Bertelson;Consumer;New York City;?;East;OFF-ST-10001590;Storage;?;?
Second Class;?;?;Corporate;?;California;?;OFF-AR-10003469;Art;Nontoxic Chalk;?
Standard Class;?;Saphhira Shifley;Corporate;Columbus;?;South;FUR-FU-10002963;Furnishings;Master Caster Door Stop Gray;20.32
Standard Class;JM-15250;?;?;Huntsville;Texas;Central;?;?;?;310.74
Standard Class;NC-18625;Noah Childs;?;?;Indiana;?;TEC-AC-10003433;Accessories;?;1.98
?;?;?;?;New York City;?;East;?;Labels;Avery 478;24.55
First Class;RP-19390;?;Consumer;?;?;Central;FUR-CH-10001854;Chairs;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;2807.84
?;CT-11995;Carol Triggs;Consumer;?;Arizona;?;FUR-CH-10004860;Chairs;Global Low Back Tilter Chair;?
Standard Class;DB-13210;?;Consumer;Port Saint Lucie;?;?;OFF-BI-10004140;?;?;?
Standard Class;DS-13180;David Smith;Corporate;?;Texas;Central;FUR-BO-10002824;?;Bush Mission Pointe Library;?
?;?;?;?;Los Angeles;California;?;OFF-LA-10004093;?;Avery 486;14.62
?;?;?;Home Office;Los Angeles;?;West;?;Chairs;Hon Every-Day Series Multi-Task Chairs;601.54
Standard Class;JB-16045;Julia Barnett;Home Office;Philadelphia;Pennsylvania;East;TEC-PH-10002538;Phones;?;68.24
Same Day;RP-19390;Resi Plking;?;?;Washington;?;TEC-AC-10000865;?;?;?
?;?;Doug O'Connell;Consumer;Paterson;?;?;FUR-CH-10004860;Chairs;?;302.94
?;?;Roger Demir;Consumer;New York City;New York;East;?;?;?;89.34
First Class;AW-10930;?;?;Philadelphia;?;East;OFF-LA-10000134;?;Avery 511;4.93
First Class;?;Jesus Ocampo;?;Chester;Pennsylvania;East;OFF-BI-10001575;Binders;GBC Linen Binding Covers;?
Second Class;?;Ruben Dartt;?;?;?;?;?;Storage;?;93.68
?;AP-10915;Arthur Prichep;Consumer;Denver;Colorado;West;OFF-PA-10000019;Paper;?;31.1
Same Day;PP-18955;?;Home Office;?;Georgia;?;?;Phones;Plantronics Cordless Phone Headset with In-line Volume - M214C;104.85
Standard Class;PP-18955;Paul Prost;Home Office;Hollywood;Florida;South;TEC-PH-10000526;?;?;?
?;?;Tiffany House;Corporate;Dallas;Texas;?;?;Paper;?;85.06
Second Class;LH-17155;?;Consumer;?;California;West;OFF-EN-10001434;Envelopes;Strathmore #10 Envelopes Ultimate White;158.13
Standard Class;MJ-17740;Max Jones;Consumer;Orem;?;West;OFF-PA-10003441;?;Xerox 226;?
Second Class;?;Dianna Wilson;?;?;Minnesota;?;OFF-PA-10004082;Paper;?;47.88
?;JM-15655;Jim Mitchum;Corporate;?;Arizona;?;OFF-FA-10000611;?;Binder Clips by OIC;2.37
?;?;Paul Gonzalez;?;?;Minnesota;Central;?;Labels;Avery 511;6.16
Second Class;HG-14845;Harry Greene;Consumer;?;Louisiana;South;?;?;?;51.96
First Class;?;?;?;?;New York;East;?;Art;Newell 319;119.04
Standard Class;OT-18730;?;?;?;?;?;?;?;?;?
?;ES-14080;Erin Smith;Corporate;Tempe;?;West;TEC-PH-10001557;?;?;?
Standard Class;?;?;Corporate;Atlanta;?;South;OFF-AR-10003504;?;?;?
Standard Class;?;Chad Sievert;Consumer;Los Angeles;California;West;?;Paper;Xerox 1913;110.96
First Class;BM-11140;Becky Martin;Consumer;New York City;New York;?;FUR-FU-10001602;Furnishings;Eldon Delta Triangular Chair Mat 52 x 58 Clear;?
Standard Class;?;?;?;?;?;Central;?;Furnishings;Tenex Carpeted Granite-Look or Clear Contemporary Contour Shape Chair Mats;141.42
Second Class;GG-14650;Greg Guthrie;?;?;?;Central;OFF-ST-10004337;?;SAFCO Commercial Wire Shelving 72h;?
Standard Class;HJ-14875;?;?;?;?;South;OFF-PA-10004675;?;Telephone Message Books with Fax/Mobile Section 5 1/2 x 3 3/16;5.08
Standard Class;?;Luke Foster;Consumer;?;Texas;?;FUR-FU-10004666;Furnishings;DAX Clear Channel Poster Frame;17.5
Standard Class;TM-21010;?;Consumer;Orem;Utah;?;OFF-ST-10000046;Storage;?;323.1
Standard Class;NC-18535;?;Corporate;San Francisco;?;?;?;Accessories;?;45.0
Standard Class;SO-20335;Sean O'Donnell;Consumer;?;?;?;?;?;Xerox 19;154.9
Second Class;CV-12805;?;Corporate;?;California;West;?;Accessories;Memorex Micro Travel Drive 32 GB;?
Standard Class;KB-16585;Ken Black;?;Seattle;Washington;?;?;Supplies;Martin-Yale Premier Letter Opener;64.4
?;PK-19075;?;Consumer;?;Wisconsin;?;?;Storage;?;665.88
?;?;Alice McCarthy;Corporate;Omaha;Nebraska;Central;?;?;?;15.36
First Class;AR-10345;?;?;Lawrence;Massachusetts;East;?;?;Eberhard Faber 3 1/2 Golf Pencils;14.88
Standard Class;?;Joni Wasserman;Consumer;Long Beach;New York;East;OFF-AR-10003602;Art;Quartet Omega Colored Chalk 12/Pack;?
?;PN-18775;Parhena Norris;?;?;?;?;?;Labels;Avery 496;?
?;AG-10675;?;Consumer;?;Texas;Central;OFF-ST-10000934;?;Contico 72H Heavy-Duty Storage System;131.14
Standard Class;?;?;?;?;New York;?;OFF-PA-10003790;Paper;Xerox 1991;?
Second Class;JP-15520;?;?;?;?;West;OFF-ST-10002743;Storage;?;340.92
Second Class;?;?;Consumer;?;?;?;?;?;HP Standard 104 key PS/2 Keyboard;?
?;EB-13870;?;Consumer;San Antonio;?;Central;FUR-CH-10001146;Chairs;?;127.87
?;?;?;Consumer;Roseville;?;?;?;Envelopes;?;17.48
Standard Class;BC-11125;?;?;El Cajon;California;?;FUR-CH-10000155;?;Global Comet Stacking Armless Chair;478.48
Standard Class;?;Bill Stewart;?;Denver;Colorado;West;TEC-PH-10004833;Phones;Macally Suction Cup Mount;?
First Class;ND-18370;?;Consumer;San Francisco;California;West;TEC-AC-10001552;Accessories;Logitech K350 2.4Ghz Wireless Keyboard;?
?;TB-21400;?;Consumer;New York City;New York;East;TEC-MA-10001127;Machines;?;6999.96
Standard Class;?;Jim Kriz;Home Office;San Bernardino;?;?;OFF-BI-10004230;?;GBC Recycled Grain Textured Covers;110.53
First Class;RB-19705;Roger Barcio;Home Office;New York City;?;East;?;?;?;70.98
Second Class;LC-17140;?;Consumer;Philadelphia;Pennsylvania;East;FUR-FU-10002456;Furnishings;Master Caster Door Stop Large Neon Orange;17.47
Standard Class;EP-13915;Emily Phan;Consumer;?;Florida;South;OFF-AR-10000588;?;?;47.62
Standard Class;?;?;?;New York City;New York;East;OFF-PA-10001295;Paper;?;37.94
?;?;?;Consumer;?;?;East;OFF-PA-10001801;?;?;?
Second Class;?;?;?;Huntsville;Texas;Central;OFF-AR-10001953;Art;?;?
Standard Class;TB-21175;Thomas Boland;?;Wilson;?;?;OFF-ST-10000060;Storage;Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;51.98
Standard Class;SZ-20035;Sam Zeldin;Home Office;Columbus;Indiana;?;OFF-ST-10002444;?;Recycled Eldon Regeneration Jumbo File;24.56
Second Class;LC-16870;?;Consumer;?;Virginia;?;OFF-BI-10001679;Binders;GBC Instant Index System for Binding Systems;?
?;PM-19135;Peter McVee;?;?;Florida;South;?;Phones;Motorola L703CM;?
First Class;?;?;Consumer;Columbus;Ohio;East;?;?;Deflect-o RollaMat Studded Beveled Mat for Medium Pile Carpeting;147.57
Standard Class;?;?;Corporate;New York City;?;?;?;Appliances;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;?
?;?;Neoma Murray;Consumer;?;?;?;?;Paper;Xerox 1928;26.4
Second Class;CC-12610;Corey Catlett;?;?;Texas;Central;?;Storage;?;?
?;TS-21655;Trudy Schmidt;Consumer;Houston;?;?;?;Binders;?;2.93
Standard Class;?;?;?;?;?;Central;FUR-CH-10004540;?;?;47.99
Same Day;?;?;Corporate;Columbus;Ohio;East;FUR-CH-10003298;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms Charcoal;458.43
Second Class;TW-21025;Tamara Willingham;Home Office;Seattle;Washington;?;?;Storage;Tennsco Industrial Shelving;146.73
?;?;?;?;Dover;New Hampshire;East;OFF-LA-10004484;?;Avery 476;16.52
?;?;?;?;Clarksville;?;?;OFF-BI-10000545;Binders;?;?
Second Class;LE-16810;Laurel Elliston;?;?;Virginia;?;TEC-AC-10001314;Accessories;Case Logic 2.4GHz Wireless Keyboard;99.98
Standard Class;?;?;?;Westminster;California;West;?;?;Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs;207.18
Second Class;?;?;?;Troy;?;East;?;Paper;?;?
Standard Class;BP-11185;?;Corporate;Anaheim;?;West;FUR-FU-10002501;?;Nu-Dell Executive Frame;?
First Class;?;Sanjit Jacobs;?;Seattle;?;?;?;?;?;?
First Class;?;Arianne Irving;Consumer;San Francisco;?;West;TEC-PH-10001459;?;?;?
Standard Class;?;?;?;Los Angeles;California;West;?;Appliances;?;?
Standard Class;CB-12535;Claudia Bergmann;?;?;California;?;?;?;?;?
?;BT-11440;Bobby Trafton;?;?;?;East;FUR-FU-10002191;?;G.E. Halogen Desk Lamp Bulbs;13.96
?;AB-10105;Adrian Barton;?;?;?;?;OFF-LA-10003720;Labels;Avery 487;?
Standard Class;?;?;?;Los Angeles;California;?;OFF-AP-10004052;Appliances;Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs 2/Pk;?
First Class;?;Greg Tran;Consumer;?;?;?;?;?;?;?
?;?;?;?;Philadelphia;Pennsylvania;?;TEC-AC-10003832;?;?;617.98
Standard Class;PF-19120;?;Consumer;San Antonio;Texas;?;OFF-AP-10002651;?;?;463.25
?;JB-15400;Jennifer Braxton;Corporate;?;?;East;OFF-ST-10001526;?;Iceberg Mobile Mega Data/Printer Cart;120.33
Standard Class;VW-21775;Victoria Wilson;?;?;Ohio;East;TEC-AC-10000109;?;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;?
?;?;Christy Brittain;Consumer;?;Ohio;East;OFF-SU-10004661;?;?;27.2
Standard Class;?;?;Consumer;Pomona;California;West;FUR-TA-10003954;Tables;Hon 94000 Series Round Tables;710.83
Standard Class;AS-10090;Adam Shillingsburg;Consumer;Chicago;?;Central;OFF-BI-10004141;?;?;?
?;?;?;Home Office;New York City;?;?;?;Art;?;6.63
Standard Class;?;Sung Pak;?;Philadelphia;Pennsylvania;East;OFF-BI-10003981;Binders;Avery Durable Plastic 1 Binders;?
?;ML-17395;Marina Lichtenstein;Corporate;San Francisco;California;West;TEC-AC-10003911;Accessories;?;?
Standard Class;?;Brian Moss;Corporate;Columbus;Indiana;Central;OFF-EN-10003296;Envelopes;Tyvek Side-Opening Peel & Seel Expanding Envelopes;180.96
?;?;?;Consumer;Sioux Falls;?;Central;OFF-LA-10003663;Labels;Avery 498;?
Standard Class;CM-12715;?;Corporate;?;Pennsylvania;?;OFF-BI-10003274;Binders;?;5.97
