riga;nome attributo;valore da imputare;valore imputato
768;City;Gig Harbor;?
1759;Electric_Range;0;?
1351;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
90;Legislative_District;44.0;?
408;Model_Year;2022;?
2679;Model;MODEL 3;?
3180;City;Seattle;?
1287;City;Kirkland;?
919;Electric_Range;291;?
3452;Model;ID.4;?
117;Make;VOLVO;?
2781;Legislative_District;11.0;?
3700;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
2487;Make;AUDI;?
2415;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
3506;Make;TESLA;?
2647;City;Bainbridge Island;?
2433;Model_Year;2022;?
2561;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
3744;Electric_Range;208;?
2458;State;WA;WA
1325;Make;TESLA;?
1862;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
317;City;Suquamish;?
1599;Model_Year;2019;?
1919;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
2193;City;Olympia;?
3774;Electric_Range;200;?
2476;County;King;?
2946;Model;PRIUS PLUG-IN;?
2825;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
653;Make;VOLKSWAGEN;?
1693;Electric_Range;32;?
1638;State;WA;WA
3311;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
2703;Model;MODEL 3;?
3761;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
408;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
1863;State;WA;WA
2918;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
2190;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
2461;Legislative_District;36.0;?
3028;City;Tenino;?
354;Legislative_District;41.0;?
325;City;Friday Harbor;?
1358;City;Redmond;?
1559;Model;MODEL S;?
2978;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
438;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
2731;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
3413;Model_Year;2023;?
449;Legislative_District;45.0;?
225;City;Bothell;?
655;Legislative_District;37.0;?
515;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
1928;State;WA;WA
2180;Legislative_District;41.0;?
927;Electric_Range;0;?
2422;City;Seattle;?
2291;Make;CHRYSLER;?
250;Electric_Range;0;?
3974;Make;VOLKSWAGEN;?
613;Model_Year;2021;?
1703;State;WA;WA
3996;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
256;Model_Year;2018;?
2510;Model_Year;2017;?
94;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
3110;County;King;?
3863;City;Seattle;?
1130;Model_Year;2019;?
2072;State;WA;WA
1743;Model_Year;2014;?
1622;Electric_Range;21;?
3526;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
3153;Electric_Range;0;?
50;County;Clark;?
2177;State;WA;WA
2415;Model;MODEL 3;?
2453;County;Clark;?
3692;Make;AUDI;?
1624;Model;MODEL X;?
674;Electric_Range;208;?
1660;Model_Year;2014;?
1453;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
2290;Legislative_District;40.0;?
3270;Make;BMW;?
2295;Make;TESLA;?
2793;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
1526;State;WA;WA
3819;Legislative_District;38.0;?
709;County;King;?
1755;County;Snohomish;?
1676;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
3680;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
867;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
1205;City;Redmond;?
273;City;Washougal;?
1714;Make;TESLA;?
1467;Legislative_District;47.0;?
1862;Model;ID.4;?
3313;Electric_Range;32;?
3849;Legislative_District;17.0;?
2783;Model;CAYENNE;?
1497;County;King;?
1225;Make;TESLA;?
1159;State;WA;WA
2778;Model;PRIUS PLUG-IN;?
3676;Electric_Range;215;?
648;County;Pierce;?
2259;Electric_Range;84;?
769;State;WA;WA
2272;Legislative_District;12.0;?
2110;Legislative_District;23.0;?
2323;Electric_Range;73;?
3513;City;Shoreline;?
3136;County;King;?
1166;Model;MODEL Y;?
1776;Model;MODEL 3;?
3487;State;WA;WA
2290;City;Olga;?
3579;State;WA;WA
447;Model;LEAF;?
2273;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
2708;Make;TESLA;?
2738;Make;TESLA;?
2679;State;WA;WA
187;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
925;State;WA;WA
213;Electric_Range;17;?
638;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
1489;Model_Year;2020;?
1793;Legislative_District;12.0;?
2841;County;Clark;?
1202;Model_Year;2013;?
651;State;WA;WA
2372;Model_Year;2019;?
1543;Make;CHEVROLET;?
3921;Make;TESLA;?
480;County;King;?
308;Model_Year;2019;?
3902;County;King;?
2813;Legislative_District;12.0;?
847;City;Kirkland;?
869;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
1178;Model;LEAF;?
541;Make;TESLA;?
912;Make;TESLA;?
1812;Electric_Range;14;?
945;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
606;Electric_Range;0;?
1914;Model;MODEL 3;?
314;State;WA;WA
3840;Model;MODEL 3;?
1301;Electric_Range;0;?
2860;County;Snohomish;?
2488;Model_Year;2023;?
3199;Electric_Range;0;?
459;Electric_Range;0;?
3948;County;Snohomish;?
1353;Electric_Range;210;?
1071;State;WA;WA
3450;City;Seattle;?
323;State;WA;WA
1720;Electric_Range;291;?
1826;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
3354;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
3274;Electric_Range;0;?
779;Legislative_District;41.0;?
1652;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
2591;County;King;?
375;Make;TESLA;?
262;City;Bellevue;?
2392;Model;I4;?
618;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
1024;Make;TESLA;?
2487;Model_Year;2021;?
2854;Make;CHEVROLET;?
1834;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
935;Legislative_District;44.0;?
3279;State;WA;WA
2781;State;WA;WA
3610;Model;EV6;?
226;City;Des Moines;?
3362;County;King;?
2717;County;King;?
3854;State;WA;WA
2631;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
2486;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
1737;State;WA;WA
1857;County;King;?
1735;Model_Year;2014;?
3471;Model;MODEL S;?
3163;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
1408;Legislative_District;45.0;?
182;Model_Year;2022;?
17;Model;BOLT EUV;?
1225;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
2241;Model;I3;?
1806;Model_Year;2016;?
492;Make;TESLA;?
3156;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
2770;Legislative_District;45.0;?
3163;City;Bellevue;?
3173;Model_Year;2023;?
2436;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
2118;City;Seattle;?
431;County;Thurston;?
55;State;WA;WA
2940;Electric_Range;0;?
1153;Make;TOYOTA;?
703;Make;TESLA;?
3285;Model_Year;2022;?
2680;Model;MODEL Y;?
970;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
3548;State;WA;WA
929;City;Seattle;?
3974;Electric_Range;83;?
764;Legislative_District;43.0;?
1271;State;WA;WA
3137;Legislative_District;35.0;?
1263;State;WA;WA
1788;Electric_Range;34;?
1587;Model;VOLT;?
3190;State;WA;WA
28;Model_Year;2016;?
485;Legislative_District;27.0;?
3285;City;Issaquah;?
3909;Model;MODEL 3;?
3857;Model_Year;2017;?
2617;County;Pierce;?
1994;State;WA;WA
2106;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
3240;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Not eligible due to low battery range;?
3895;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Not eligible due to low battery range;?
868;Electric_Range;0;?
3662;Make;TESLA;?
3740;City;Vancouver;?
3848;Model_Year;2021;?
3273;Make;JEEP;?
1707;County;Pierce;?
2232;Make;TESLA;?
1345;County;Snohomish;?
1095;Make;TESLA;?
1823;Model_Year;2016;?
2757;Electric_Range;0;?
1234;City;Pullman;?
2558;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
2103;Model;MODEL 3;?
2669;Make;VOLKSWAGEN;?
3824;Model_Year;2021;?
2565;State;WA;WA
427;Legislative_District;49.0;?
2224;Legislative_District;43.0;?
1609;Model;MODEL 3;?
360;City;Quincy;?
2548;Model;EV6;?
3378;Legislative_District;48.0;?
3296;Electric_Range;291;?
1124;City;Renton;?
1334;Model;MODEL 3;?
999;Make;FORD;?
2122;Electric_Range;238;?
1777;Make;NISSAN;?
3636;Legislative_District;48.0;?
848;State;WA;WA
1899;Make;HONDA;?
2872;Model;MODEL 3;?
3075;State;WA;WA
2507;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
3181;Legislative_District;9.0;?
3524;Electric_Range;32;?
347;Model_Year;2022;?
2357;City;Woodinville;?
2530;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
646;Legislative_District;45.0;?
3682;Make;AUDI;?
415;State;WA;WA
2867;State;WA;WA
850;Make;KIA;?
367;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
1474;Make;VOLKSWAGEN;?
2733;Model_Year;2018;?
1212;Model;RAV4 PRIME;?
3563;Model_Year;2023;?
2643;Legislative_District;31.0;?
1001;Model_Year;2022;?
2693;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
2957;State;WA;WA
533;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
2219;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
2734;Model_Year;2018;?
2633;City;Kirkland;?
2469;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
1748;Legislative_District;5.0;?
1651;County;King;?
946;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
447;Legislative_District;24.0;?
3342;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
2184;State;WA;WA
297;Make;TESLA;?
141;Make;TESLA;?
3730;Make;TESLA;?
1219;Legislative_District;43.0;?
803;County;Pierce;?
758;Model_Year;2021;?
416;Make;TESLA;?
2556;Make;NISSAN;?
1425;Legislative_District;1.0;?
3719;Electric_Range;14;?
1077;County;King;?
2726;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
3987;Electric_Range;0;?
1837;Legislative_District;45.0;?
3682;City;Federal Way;?
3292;Legislative_District;45.0;?
2059;County;King;?
911;Model;X5;?
2563;Model;MODEL 3;?
497;Make;TESLA;?
468;Electric_Range;0;?
2774;County;King;?
797;City;Medina;?
372;Legislative_District;48.0;?
168;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
1973;Model;FUSION;?
888;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
3990;Make;TESLA;?
206;Electric_Range;0;?
1670;City;Vancouver;?
2480;Electric_Range;21;?
179;State;WA;WA
3659;Legislative_District;4.0;?
604;Model;MODEL 3;?
2489;Make;CHEVROLET;?
3740;County;Clark;?
2615;Legislative_District;48.0;?
1386;Legislative_District;21.0;?
1419;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
2416;City;Edmonds;?
1040;Legislative_District;11.0;?
3523;Model_Year;2023;?
1691;Make;FORD;?
3813;State;WA;WA
1605;City;Bellevue;?
3453;County;Snohomish;?
2277;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
1965;Model;VOLT;?
2258;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
1100;Model_Year;2022;?
2128;Legislative_District;44.0;?
189;Legislative_District;48.0;?
1733;City;Seattle;?
1336;State;WA;WA
397;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
65;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
3910;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
1685;County;Spokane;?
2820;State;WA;WA
942;County;King;?
3020;Model;MODEL 3;?
1102;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
1927;County;King;?
109;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
399;Make;FORD;?
1855;Make;FORD;?
2361;Legislative_District;43.0;?
1105;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
1972;Legislative_District;31.0;?
3407;State;WA;WA
1258;Legislative_District;47.0;?
1397;Model_Year;2020;?
2671;Make;TESLA;?
98;Make;TESLA;?
3962;Model_Year;2020;?
1841;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
880;Make;TESLA;?
1451;Model;MODEL 3;?
3846;Legislative_District;5.0;?
2624;County;Whitman;?
2299;Model_Year;2021;?
1533;City;Renton;?
2434;Model;MODEL 3;?
3515;State;WA;WA
1706;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
2374;Model_Year;2019;?
3517;City;Seattle;?
3281;Model_Year;2022;?
3880;City;Seattle;?
1801;Make;TESLA;?
971;Legislative_District;48.0;?
1828;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
1659;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
2375;Electric_Range;337;?
819;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
1585;Legislative_District;32.0;?
667;Make;NISSAN;?
522;Model;BOLT EV;?
3429;Make;VOLKSWAGEN;?
775;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
3377;City;Kirkland;?
3180;Legislative_District;43.0;?
3311;Model;VOLT;?
633;Electric_Range;0;?
919;State;WA;WA
2207;Make;TESLA;?
1537;Model_Year;2015;?
2750;Model_Year;2020;?
3362;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Not eligible due to low battery range;?
1651;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
2944;County;King;?
487;Make;KIA;?
1324;Make;BMW;?
3620;County;King;?
1998;Make;TESLA;?
2619;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
2930;County;Pierce;?
1373;County;Snohomish;?
426;Legislative_District;45.0;?
3149;City;Everett;?
468;Legislative_District;41.0;?
2017;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
2168;Electric_Range;0;?
218;Make;CHEVROLET;?
3397;Model_Year;2018;?
275;Electric_Range;0;?
820;Model;MODEL S;?
3126;Model_Year;2022;?
3638;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
1227;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
2887;City;Richland;?
3954;State;WA;WA
1321;Legislative_District;45.0;?
2287;Model_Year;2015;?
3241;Model;R1T;?
536;Legislative_District;44.0;?
2390;County;Snohomish;?
2753;Model_Year;2019;?
3297;Model_Year;2021;?
3640;Make;TESLA;?
113;County;King;?
1293;Model_Year;2014;?
3803;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
1429;County;King;?
1141;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
52;Legislative_District;41.0;?
2613;City;Olympia;?
1957;Make;NISSAN;?
2149;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
978;City;Kenmore;?
3151;Model_Year;2023;?
1690;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
1405;Electric_Range;215;?
2472;State;WA;WA
2118;County;King;?
1139;Make;TESLA;?
2272;Electric_Range;220;?
1428;Make;TESLA;?
1219;State;WA;WA
2553;Electric_Range;0;?
3775;Model_Year;2018;?
3978;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
1546;County;Pierce;?
1141;Model;MODEL X;?
28;City;Marysville;?
3530;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
1600;Model;MODEL 3;?
2353;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
2;Legislative_District;5.0;?
2010;Electric_Range;0;?
2816;City;Federal Way;?
1198;County;Pierce;?
2246;City;Seatac;?
1705;Legislative_District;45.0;?
650;Electric_Range;0;?
443;City;Kent;?
1454;Make;TESLA;?
1170;County;Snohomish;?
879;City;Edmonds;?
2618;County;Spokane;?
1017;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
3865;Legislative_District;49.0;?
386;City;University Place;?
935;State;WA;WA
3273;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
3565;Make;HYUNDAI;?
390;City;Port Townsend;?
2171;Legislative_District;24.0;?
1747;Model;X5;?
1718;Make;JEEP;?
1990;Model_Year;2021;?
286;Make;TESLA;?
250;City;Everett;?
338;Electric_Range;83;?
728;County;King;?
2320;Model;MODEL Y;?
201;Model_Year;2017;?
327;County;King;?
2946;Legislative_District;41.0;?
434;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
395;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
3495;Model;X5;?
3901;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
3609;Make;TESLA;?
508;Electric_Range;0;?
241;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
3207;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Not eligible due to low battery range;?
2358;State;WA;WA
2032;Electric_Range;32;?
3017;Make;VOLVO;?
2671;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
1191;County;Snohomish;?
1485;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
1640;City;Bellevue;?
342;Model_Year;2023;?
3408;Model;EV6;?
626;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);?
3102;Electric_Range;238;?
3750;Model_Year;2022;?
3798;Model;SPORTAGE;?
3458;Model;LEAF;?
2657;City;Shoreline;?
2491;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
2858;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
1727;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);?
1940;State;WA;WA
